"Year","Age","Gender","City","Position","experienced_year","Seniority_level","Current_Salary","main_language","company_size","company_type","programming_skills","lon","lat"
2018,31,"MALE","MUNICH","HARDWARE ENGINEER","6 to 10","SENIOR",90000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,37,"MALE","BERLIN","SENIOR BACKEND DEVELOPER","16 to 20","SENIOR",80000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","MUNICH","SYSTEM ADMINISTRATOR","11 to 15","SENIOR",72000,"RUSSIAN","11-50","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,38,"MALE","BERLIN","FULLSTACK","Less than 5","SENIOR",55000,"DEUTSCH","101-1000","AGENCY","UNKNOWN",13.404954,52.5200066
2018,37,"MALE","DRESDEN","DEVELOPER","6 to 10","SENIOR",53000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",13.7372621,51.0504088
2018,27,"MALE","BERLIN","SCALA DEVELOPER","Less than 5","MIDDLE",63000,"ENGLISH","1000+","E-COMMERCE","UNKNOWN",13.404954,52.5200066
2018,34,"MALE","BERLIN","QA","11 to 15","SENIOR",73500,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","BERLIN","SOFTWARE DEVELOPER","6 to 10","SENIOR",83000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,39,"FEMALE","MUNICH","BI DEVELOPER","Less than 5","MIDDLE",56000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,30,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","6 to 10","SENIOR",130000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","11 to 15","SENIOR",85000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",65000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",65000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,22,"FEMALE","MUNICH","DATA SCIENTIST","Less than 5","MIDDLE",55000,"ENGLISH","11-50","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,30,"MALE","BERLIN","IOS DEVELOPER","Less than 5","SENIOR",60000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
2018,25,"MALE","MUNICH","QA","Less than 5","MIDDLE",56000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,33,"MALE","KONSTANZ","DATA SCIENTIST","6 to 10","MIDDLE",65000,"ENGLISH","51-100","PRODUCT","UNKNOWN",9.1732384,47.6779496
2018,35,"MALE","MUNICH","SENIOR JAVA DEVELOPER","11 to 15","SENIOR",85000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,28,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,26,"MALE","HAMBURG","SCALA DEVELOPER","Less than 5","SENIOR",81000,"ENGLISH","101-1000","STARTUP","UNKNOWN",9.9936819,53.5510846
2018,30,"MALE","MUNICH","JAVA DEVELOPER","Less than 5","MIDDLE",61000,"ENGLISH","51-100","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,42,"MALE","BERLIN","HEAD OF ENGINEERING","21 to 25","SENIOR",140000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","BERLIN","DATA ENGINEER","Less than 5","SENIOR",65000,"ENGLISH","101-1000","STARTUP","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","STUTTGART","JAVA DEVELOPER","6 to 10","MIDDLE",68000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",9.1829321,48.7758459
2018,30,"MALE","MUNICH","DATA SCIENTIST","6 to 10","MIDDLE",80000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,30,"FEMALE","MUNICH","IOS DEVELOPER","6 to 10","SENIOR",60000,"ENGLISH","11-50","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,25,"MALE","KARLSRUHE","ANDROID DEVELOPER","Less than 5","MIDDLE",52000,"DEUTSCH","11-50","AGENCY","UNKNOWN",8.4036527,49.0068901
2018,43,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","SENIOR",75000,"DEUTSCH","1000+","AGENCY","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","BERLIN","SCALA DEVELOPER","6 to 10","SENIOR",60000,"ENGLISH","1000+","STARTUP","UNKNOWN",13.404954,52.5200066
2018,34,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","11 to 15","SENIOR",75000,"ENGLISH","101-1000","STARTUP","UNKNOWN",13.404954,52.5200066
2018,26,"MALE","MUNICH","IOS DEVELOPER","Less than 5","SENIOR",70000,"RUSSIAN","51-100","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,34,"MALE","BERLIN","QA","6 to 10","SENIOR",53500,"ENGLISH","101-1000","STARTUP","UNKNOWN",13.404954,52.5200066
2018,24,"MALE","COLOGNE","SOFTWARE ENGINEER","Less than 5","JUNIOR",87975,"ENGLISH","1000+","PRODUCT","UNKNOWN",-93.7805556,44.7688889
2018,31,"MALE","BERLIN","TEAM LEAD","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,26,"MALE","BERLIN","FULLSTACK","6 to 10","SENIOR",60000,"ENGLISH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,34,"MALE","MUNICH","JAVA DEVELOPER","11 to 15","SENIOR",70000,"RUSSIAN","11-50","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,33,"MALE","BERLIN","PHP DEVELOPER","6 to 10","SENIOR",54000,"ENGLISH","51-100","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,34,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","6 to 10","SENIOR",76000,"ENGLISH","101-1000","STARTUP","UNKNOWN",13.404954,52.5200066
2018,37,"MALE","BERLIN","QA","6 to 10","SENIOR",52000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","BERLIN","LEAD DEVELOPER","6 to 10","SENIOR",75000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
2018,28,"MALE","MUNICH",".NET DEVELOPER","6 to 10","SENIOR",60000,"ENGLISH","11-50","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,29,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",58000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","MUNICH","QUALITY ENGINEER","6 to 10","SENIOR",68000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,30,"MALE","MUNICH","TEAM LEAD","6 to 10","SENIOR",70000,"ENGLISH","101-1000","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,32,"FEMALE","MUNICH","SCRUM MASTER","11 to 15","MIDDLE",72000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,29,"MALE","BERLIN","SENIOR BACKEND DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,34,"FEMALE","BERLIN","DESIGNER (UI/UX)","Less than 5","SENIOR",48000,"ENGLISH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,28,"FEMALE","BERLIN","PM","Less than 5","MIDDLE",36000,"ENGLISH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,37,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",63000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","FRANKFURT","DATA SCIENTIST","6 to 10","SENIOR",112000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",8.6821267,50.1109221
2018,27,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",1e+05,"ENGLISH","1000+","E-COMMERCE","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","MUNICH","CTO","Less than 5","SENIOR",72000,"ENGLISH","UP TO 10","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,30,"FEMALE","BERLIN","LEAD DEVELOPER","11 to 15","SENIOR",78000,"ENGLISH","1000+","STARTUP","UNKNOWN",13.404954,52.5200066
2018,38,"MALE","MUNICH","QA","6 to 10","SENIOR",66000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,36,"MALE","HAMBURG","SENIOR SOFTWARE DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",9.9936819,53.5510846
2018,31,"FEMALE","MUNICH","JAVA DEVELOPER","6 to 10","MIDDLE",47000,"ENGLISH","11-50","AGENCY","UNKNOWN",11.5819805,48.1351253
2018,37,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",55000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","MUNICH","PHP DEVELOPER","11 to 15","SENIOR",60000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,29,"MALE","MUNICH","DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","51-100","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,30,"MALE","MUNICH","SENIOR IOS DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,43,"MALE","BERLIN","CONSULTANT","16 to 20","SENIOR",70000,"DEUTSCH","51-100","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,32,"MALE","BERLIN","DEVELOPER","11 to 15","SENIOR",66000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
2018,36,"MALE","BERLIN","CTO","11 to 15","SENIOR",89000,"ENGLISH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","BERLIN","DEVELOPER","6 to 10","SENIOR",72000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,34,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","11 to 15","SENIOR",60000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,36,"MALE","BERLIN","RUBY DEVELOPER","Less than 5","MIDDLE",53000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
2018,27,"MALE","MUNICH","JAVA DEVELOPER","Less than 5","SENIOR",72000,"RUSSIAN","51-100","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,22,"MALE","MUNICH","IOS DEVELOPER","Less than 5","JUNIOR",47000,"DEUTSCH","101-1000","AGENCY","UNKNOWN",11.5819805,48.1351253
2018,28,"MALE","MUNICH","C++ DEVELOPER","6 to 10","MIDDLE",50000,"ENGLISH","101-1000","AGENCY","UNKNOWN",11.5819805,48.1351253
2018,24,"MALE","BERLIN","SCALA DEVELOPER","Less than 5","MIDDLE",54000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","BERLIN","WEB DEVELOPER","6 to 10","SENIOR",75000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,28,"MALE","BERLIN","SENIOR .NET DEVELOPER","6 to 10","SENIOR",66000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","BERLIN","SOFTWARE DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","51-100","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","STUTTGART","DATA ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","11-50","PRODUCT","UNKNOWN",9.1829321,48.7758459
2018,30,"MALE","MUNICH","FULLSTACK","6 to 10","SENIOR",75000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","MUNICH","DEVELOPER","6 to 10","MIDDLE",64400,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,34,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","11 to 15","SENIOR",67000,"ENGLISH","101-1000","STARTUP","UNKNOWN",13.404954,52.5200066
2018,32,"MALE","BERLIN","C# DEVELOPER","Less than 5","SENIOR",55000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","BERLIN","SENIOR JAVA DEVELOPER","6 to 10","SENIOR",85000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","STUTTGART","PYTHON DEVELOPER","6 to 10","SENIOR",57800,"ENGLISH","101-1000","PRODUCT","UNKNOWN",9.1829321,48.7758459
2018,26,"MALE","BERLIN","ANDROID DEVELOPER","Less than 5","MIDDLE",20400,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,26,"FEMALE","MUNICH","SOFTWARE DEVELOPER","Less than 5","MIDDLE",47300,"ENGLISH","51-100","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,45,"MALE","BERLIN","JAVA DEVELOPER","6 to 10","MIDDLE",53000,"DEUTSCH","1000+","AGENCY","UNKNOWN",13.404954,52.5200066
2018,35,"MALE","MUNICH","HEAD OF DEVELOPMENT","11 to 15","SENIOR",1e+05,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,38,"MALE","BERLIN","SENIOR JAVA DEVELOPER","11 to 15","SENIOR",60000,"ENGLISH","1000+","STARTUP","UNKNOWN",13.404954,52.5200066
2018,35,"MALE","BERLIN","CTO","11 to 15","SENIOR",60000,"ENGLISH","UP TO 10","STARTUP","UNKNOWN",13.404954,52.5200066
2018,35,"MALE","MUNICH","DEVELOPER","11 to 15","MIDDLE",60000,"ENGLISH","11-50","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,30,"MALE","HAMBURG","QA","Less than 5","MIDDLE",56000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",9.9936819,53.5510846
2018,32,"MALE","BERLIN","BI DEVELOPER","6 to 10","SENIOR",55000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
2018,37,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","11 to 15","SENIOR",86000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,32,"MALE","MUNICH","SENIOR SOFTWARE ENGINEER","6 to 10","SENIOR",69000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,32,"MALE","MUNICH","SENIOR SOFTWARE ENGINEER","6 to 10","SENIOR",69000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,38,"MALE","BERLIN","DATA SCIENTIST","Less than 5","SENIOR",60000,"ENGLISH","UP TO 10","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,27,"MALE","MUNICH","FRONTEND","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,35,"MALE","MUNICH","FULLSTACK","11 to 15","SENIOR",63000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,33,"MALE","BERLIN","SOFTWARE DEVELOPER","Less than 5","MIDDLE",51750,"DEUTSCH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,30,"FEMALE","MUNICH","QA","Less than 5","MIDDLE",58000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","BERLIN","ENGINEERING MANAGER","11 to 15","JUNIOR",108000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"FEMALE","MUNICH","QA","6 to 10","MIDDLE",51000,"ENGLISH","51-100","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,36,"MALE","BERLIN","SENIOR SOFTWARE DEVELOPER","11 to 15","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,40,"MALE","MUNICH","FRONT END DEVELOPER","11 to 15","SENIOR",69600,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,33,"MALE","COLOGNE","TEAM LEAD","6 to 10","SENIOR",85000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",-93.7805556,44.7688889
2018,34,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",68000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","MUNICH","SENIOR SOFTWARE ENGINEER","6 to 10","SENIOR",65000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,32,"MALE","FRANKFURT","DEVELOPER","6 to 10","SENIOR",80000,"ENGLISH","1000+","AGENCY","UNKNOWN",8.6821267,50.1109221
2018,35,"MALE","HAMBURG","PHP DEVELOPER","11 to 15","SENIOR",60000,"DEUTSCH","11-50","STARTUP","UNKNOWN",9.9936819,53.5510846
2018,27,"FEMALE","MUNICH","QA","6 to 10","MIDDLE",70000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,30,"FEMALE","BERLIN","QUALITY ENGINEER","6 to 10","MIDDLE",55000,"ENGLISH","101-1000","STARTUP","UNKNOWN",13.404954,52.5200066
2018,25,"MALE","MÜNSTER","PHP DEVELOPER","Less than 5","MIDDLE",42000,"ENGLISH","1000+","PRODUCT","UNKNOWN",7.6261347,51.9606649
2018,28,"MALE","BERLIN","DATA SCIENTIST","6 to 10","SENIOR",65000,"ENGLISH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,35,"MALE","MUNICH","SENIOR SOFTWARE DEVELOPER","11 to 15","SENIOR",65000,"DEUTSCH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,34,"MALE","BERLIN","SOFTWARE DEVELOPER","11 to 15","SENIOR",69000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,32,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",73000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","MUNICH","ANDROID DEVELOPER","Less than 5","SENIOR",60000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,29,"FEMALE","MUNICH","QA","6 to 10","MIDDLE",55000,"ENGLISH","101-1000","AGENCY","UNKNOWN",11.5819805,48.1351253
2018,29,"MALE","MUNICH","SENIOR JAVA DEVELOPER","6 to 10","SENIOR",75000,"ENGLISH","11-50","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","FRANKFURT","DEVELOPER","Less than 5","MIDDLE",55000,"ENGLISH","101-1000","STARTUP","UNKNOWN",8.6821267,50.1109221
2018,29,"MALE","BERLIN","TEAM LEAD","6 to 10","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"MALE","FRANKFURT","CLOUD ARCHITECT","6 to 10","SENIOR",75000,"ENGLISH","11-50","AGENCY","UNKNOWN",8.6821267,50.1109221
2018,31,"MALE","BERLIN","C++ DEVELOPER","Less than 5","SENIOR",65000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,32,"MALE","HILDESHEIM","C++ DEVELOPER","11 to 15","SENIOR",60000,"ENGLISH","1000+","PRODUCT","UNKNOWN",9.9579652,52.154778
2018,31,"MALE","BERLIN","SENIOR DATA SCIENTIST","6 to 10","SENIOR",96000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","BERLIN","COMPUTER VISION ENGINEER","6 to 10","SENIOR",122000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,27,"MALE","MUNICH","SOFTWARE ENGINEER","Less than 5","JUNIOR",55000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,34,"MALE","MUNICH","QA","6 to 10","MIDDLE",70000,"DEUTSCH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,38,"MALE","BERLIN","TEAM LEAD","11 to 15","SENIOR",75000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,31,"FEMALE","MUNICH","JAVA DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","51-100","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","BERLIN","IOS DEVELOPER","Less than 5","MIDDLE",60000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,32,"MALE","FRANKFURT","IT SECURITY","11 to 15","SENIOR",165000,"ENGLISH","UP TO 10","AGENCY","UNKNOWN",8.6821267,50.1109221
2018,30,"MALE","MUNICH","IOS DEVELOPER","Less than 5","MIDDLE",58000,"ENGLISH","101-1000","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,27,"MALE","BERLIN","SENIOR SOFTWARE ENGINEER","Less than 5","SENIOR",73000,"ENGLISH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,36,"MALE","MUNICH","SENIOR DATA ENGINEER","11 to 15","SENIOR",68000,"ENGLISH","101-1000","AGENCY","UNKNOWN",11.5819805,48.1351253
2018,36,"MALE","MUNICH","SENIOR DATA ENGINEER","11 to 15","SENIOR",68000,"ENGLISH","101-1000","AGENCY","UNKNOWN",11.5819805,48.1351253
2018,30,"FEMALE","BERLIN","ANDROID DEVELOPER","Less than 5","MIDDLE",52000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,29,"MALE","BERLIN","IOS DEVELOPER","6 to 10","SENIOR",60000,"ENGLISH","51-100","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"FEMALE","MUNICH","SOFTWARE TESTER","Less than 5","MIDDLE",50000,"DEUTSCH","51-100","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,26,"MALE","BERLIN","PHP DEVELOPER","6 to 10","MIDDLE",50000,"ENGLISH","11-50","STARTUP","UNKNOWN",13.404954,52.5200066
2018,29,"MALE","BERLIN","QA","6 to 10","SENIOR",67500,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,28,"FEMALE","FRANKFURT","TEST AUTOMATION ENGINEER","Less than 5","MIDDLE",50000,"DEUTSCH","51-100","CONSULTING","UNKNOWN",8.6821267,50.1109221
2018,29,"MALE","MUNICH","SENIOR JAVA DEVELOPER","6 to 10","SENIOR",80000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,39,"MALE","HAMBURG","SOFTWARE ENGINEER","Less than 5","MIDDLE",87500,"ENGLISH","1000+","PRODUCT","UNKNOWN",9.9936819,53.5510846
2018,26,"MALE","MUNICH","FRONTEND","Less than 5","JUNIOR",37000,"DEUTSCH","UP TO 10","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,35,"MALE","BERLIN","SCALA DEVELOPER","6 to 10","SENIOR",78000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,37,"MALE","STUTTGART","PHP DEVELOPER","6 to 10","SENIOR",57000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",9.1829321,48.7758459
2018,30,"MALE","MUNICH","IOS DEVELOPER","6 to 10","SENIOR",68000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,26,"MALE","MUNICH","JAVA DEVELOPER","Less than 5","MIDDLE",58000,"ENGLISH","101-1000","AGENCY","UNKNOWN",11.5819805,48.1351253
2018,32,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,30,"MALE","MUNICH","DATA SCIENTIST","Less than 5","MIDDLE",60000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,28,"MALE","BERLIN","TEAM LEAD","Less than 5","SENIOR",77000,"ENGLISH","51-100","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"MALE","COLOGNE","SOFTWARE DEVELOPER","Less than 5","SENIOR",70000,"ENGLISH","11-50","PRODUCT","UNKNOWN",-93.7805556,44.7688889
2018,32,"MALE","BERLIN","DATA SCIENTIST","6 to 10","SENIOR",125000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,35,"MALE","BERLIN","PHP DEVELOPER","6 to 10","SENIOR",57000,"ENGLISH","11-50","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,26,"FEMALE","BERLIN","DATA SCIENTIST","Less than 5","JUNIOR",56000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","BERLIN","PHP DEVELOPER","11 to 15","SENIOR",66000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,38,"MALE","MUNICH","DEVELOPER","11 to 15","SENIOR",67000,"ENGLISH","51-100","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","BERLIN","JAVA DEVELOPER","6 to 10","MIDDLE",70000,"ENGLISH","1000+","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,27,"MALE","BERLIN","DEVELOPER","6 to 10","SENIOR",60000,"ENGLISH","101-1000","AGENCY","UNKNOWN",13.404954,52.5200066
2018,33,"MALE","MUNICH","JAVASCRIPT DEVELOPER","6 to 10","SENIOR",72000,"DEUTSCH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,30,"MALE","MUNICH","SENIOR IOS DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","11-50","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,34,"MALE","BERLIN","ML ENGINEER","6 to 10","SENIOR",120000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,30,"FEMALE","MUNICH","FRONTEND","Less than 5","JUNIOR",50000,"DEUTSCH","51-100","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","MUNICH","DEVELOPER","11 to 15","SENIOR",80000,"ENGLISH","1000+","PRODUCT","UNKNOWN",11.5819805,48.1351253
2018,31,"MALE","MUNICH","DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","51-100","STARTUP","UNKNOWN",11.5819805,48.1351253
2018,27,"MALE","BERLIN","JAVA DEVELOPER","6 to 10","MIDDLE",60000,"ENGLISH","1000+","RETAIL","UNKNOWN",13.404954,52.5200066
2018,34,"MALE","BERLIN","QA","6 to 10","SENIOR",65000,"ENGLISH","51-100","PRODUCT","UNKNOWN",13.404954,52.5200066
2018,34,"MALE","HAMBURG","SOFTWARE DEVELOPER","6 to 10","SENIOR",68000,"ENGLISH","101-1000","PRODUCT","UNKNOWN",9.9936819,53.5510846
2018,26,"MALE","BERLIN","FULLSTACK","Less than 5","SENIOR",65000,"ENGLISH","101-1000","STARTUP","UNKNOWN",13.404954,52.5200066
2018,29,"FEMALE","BERLIN","QA","Less than 5","MIDDLE",40000,"ENGLISH","51-100","STARTUP","UNKNOWN",13.404954,52.5200066
